file,threshold,precision,recall,accepted_fail_predictions,correct_fail_predictions,incorrect_fail_predictions
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.69,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.68,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.67,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.66,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.65,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.64,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.63,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.62,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.61,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.6,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.59,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.58,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.57,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.56,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.55,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.54,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.53,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.52,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.51,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.5,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.49,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.48,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.47,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.46,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.45,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.44,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.43,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.42,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.41,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.4,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.39,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.38,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.37,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.36,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.35,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.34,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.33,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.32,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.31,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.3,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.29,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.28,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.27,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.26,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.25,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.24,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.23,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.22,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.21,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.2,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.19,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.18,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.17,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.16,0.5,0.125,2,1,1
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.15,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.14,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.13,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.12,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.11,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.1,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.09,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.08,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.07,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.06,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.05,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.04,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.03,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.02,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.01,0.34782608695652173,1.0,23,8,15
results\kaggle\structured\kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.0,0.34782608695652173,1.0,23,8,15
ALL,1.0,,0.0,0,0,0
ALL,0.99,,0.0,0,0,0
ALL,0.98,,0.0,0,0,0
ALL,0.97,,0.0,0,0,0
ALL,0.96,,0.0,0,0,0
ALL,0.95,0.6,0.075,5,3,2
ALL,0.94,0.6,0.075,5,3,2
ALL,0.93,0.6,0.075,5,3,2
ALL,0.92,0.6,0.075,5,3,2
ALL,0.91,0.6,0.075,5,3,2
ALL,0.9,0.6,0.075,5,3,2
ALL,0.89,0.6,0.075,5,3,2
ALL,0.88,0.6,0.075,5,3,2
ALL,0.87,0.6,0.075,5,3,2
ALL,0.86,0.6,0.075,5,3,2
ALL,0.85,0.6,0.075,5,3,2
ALL,0.84,0.6,0.075,5,3,2
ALL,0.83,0.6,0.075,5,3,2
ALL,0.82,0.6,0.075,5,3,2
ALL,0.81,0.6,0.075,5,3,2
ALL,0.8,0.6,0.075,5,3,2
ALL,0.79,0.6,0.075,5,3,2
ALL,0.78,0.6,0.075,5,3,2
ALL,0.77,0.6,0.075,5,3,2
ALL,0.76,0.6,0.075,5,3,2
ALL,0.75,0.6,0.075,5,3,2
ALL,0.74,0.6,0.075,5,3,2
ALL,0.73,0.6,0.075,5,3,2
ALL,0.72,0.6,0.075,5,3,2
ALL,0.71,0.6,0.075,5,3,2
ALL,0.7,0.6,0.075,5,3,2
ALL,0.69,0.6,0.075,5,3,2
ALL,0.68,0.6,0.075,5,3,2
ALL,0.67,0.6,0.075,5,3,2
ALL,0.66,0.6,0.075,5,3,2
ALL,0.65,0.6,0.075,5,3,2
ALL,0.64,0.6,0.075,5,3,2
ALL,0.63,0.6,0.075,5,3,2
ALL,0.62,0.6,0.075,5,3,2
ALL,0.61,0.6,0.075,5,3,2
ALL,0.6,0.6,0.075,5,3,2
ALL,0.59,0.6,0.075,5,3,2
ALL,0.58,0.6,0.075,5,3,2
ALL,0.57,0.6,0.075,5,3,2
ALL,0.56,0.6,0.075,5,3,2
ALL,0.55,0.6,0.075,5,3,2
ALL,0.54,0.6,0.075,5,3,2
ALL,0.53,0.6,0.075,5,3,2
ALL,0.52,0.6,0.075,5,3,2
ALL,0.51,0.6,0.075,5,3,2
ALL,0.5,0.6,0.075,5,3,2
ALL,0.49,0.6,0.075,5,3,2
ALL,0.48,0.6,0.075,5,3,2
ALL,0.47,0.6,0.075,5,3,2
ALL,0.46,0.6,0.075,5,3,2
ALL,0.45,0.6,0.075,5,3,2
ALL,0.44,0.6,0.075,5,3,2
ALL,0.43,0.6,0.075,5,3,2
ALL,0.42,0.6,0.075,5,3,2
ALL,0.41,0.6,0.075,5,3,2
ALL,0.4,0.6,0.075,5,3,2
ALL,0.39,0.6,0.075,5,3,2
ALL,0.38,0.6,0.075,5,3,2
ALL,0.37,0.6,0.075,5,3,2
ALL,0.36,0.6,0.075,5,3,2
ALL,0.35,0.6,0.075,5,3,2
ALL,0.34,0.6,0.075,5,3,2
ALL,0.33,0.6,0.075,5,3,2
ALL,0.32,0.6,0.075,5,3,2
ALL,0.31,0.6,0.075,5,3,2
ALL,0.3,0.6,0.075,5,3,2
ALL,0.29,0.6,0.075,5,3,2
ALL,0.28,0.6,0.075,5,3,2
ALL,0.27,0.6,0.075,5,3,2
ALL,0.26,0.6,0.075,5,3,2
ALL,0.25,0.6,0.075,5,3,2
ALL,0.24,0.6,0.075,5,3,2
ALL,0.23,0.6,0.075,5,3,2
ALL,0.22,0.6,0.075,5,3,2
ALL,0.21,0.6,0.075,5,3,2
ALL,0.2,0.6,0.075,5,3,2
ALL,0.19,0.6,0.075,5,3,2
ALL,0.18,0.6,0.075,5,3,2
ALL,0.17,0.6,0.075,5,3,2
ALL,0.16,0.6,0.075,5,3,2
ALL,0.15,0.4,1.0,100,40,60
ALL,0.14,0.4,1.0,100,40,60
ALL,0.13,0.4,1.0,100,40,60
ALL,0.12,0.4,1.0,100,40,60
ALL,0.11,0.4,1.0,100,40,60
ALL,0.1,0.4,1.0,100,40,60
ALL,0.09,0.4,1.0,100,40,60
ALL,0.08,0.4,1.0,100,40,60
ALL,0.07,0.4,1.0,100,40,60
ALL,0.06,0.4,1.0,100,40,60
ALL,0.05,0.4,1.0,100,40,60
ALL,0.04,0.4,1.0,100,40,60
ALL,0.03,0.4,1.0,100,40,60
ALL,0.02,0.4,1.0,100,40,60
ALL,0.01,0.4,1.0,100,40,60
ALL,0.0,0.4,1.0,100,40,60
